UBIGEO,UBIGEO_INEI,DEPARTAMENTO,PROVINCIA,DISTRITO,pobreza_inf_2018,pobreza_sup_2018,pobreza_mid_2018,grupo_robusto,rank_pobreza,pob2020,valid_candidates,jpp_votes,fp_votes,rp_votes,jpp_share,fp_share,rp_share,jpp_minus_fp_share
060409,060506,Cajamarca,Contumaza,Santa Cruz De Toled,59.60222316,76.41061083999999,68.006417,4.0,44.0,1047.0,541,297,73,20,0.5489833641404805,0.13493530499075784,0.036968576709796676,0.4140480591497227
060501,060601,Cajamarca,Cutervo,Cutervo,38.7945726,54.310873400000006,46.552723,8.0,476.0,51272.0,23622,10322,3381,732,0.43696554059774784,0.14312928625857252,0.030988061976123953,0.2938362543391753
060502,060602,Cajamarca,Cutervo,Callayuc,67.96947996,83.31676604,75.643123,2.0,12.0,9627.0,2360,1482,252,41,0.6279661016949153,0.10677966101694915,0.017372881355932204,0.5211864406779662
060503,060604,Cajamarca,Cutervo,Cujillo,66.16240239999999,87.0954376,76.62892,2.0,9.0,2569.0,849,426,39,44,0.5017667844522968,0.045936395759717315,0.05182567726737338,0.4558303886925795
060504,060603,Cajamarca,Cutervo,Choros,50.3997014,69.2963946,59.848048,5.0,120.0,3286.0,1209,506,147,59,0.4185277088502895,0.12158808933002481,0.04880066170388751,0.2969396195202647
060505,060605,Cajamarca,Cutervo,La Ramada,65.81883528,80.82560272,73.322219,2.0,17.0,3977.0,1543,1111,66,23,0.7200259235255995,0.04277381723914452,0.014906027219701879,0.6772521062864549
060506,060606,Cajamarca,Cutervo,Pimpingos,51.28137712,69.45186288000001,60.366620000000005,5.0,111.0,5121.0,1886,1018,171,75,0.5397667020148462,0.09066808059384941,0.039766702014846236,0.4490986214209968
060507,060607,Cajamarca,Cutervo,Querocotillo,61.33906228,76.96117172,69.150117,3.0,34.0,13416.0,3169,1941,408,66,0.6124960555380247,0.12874723887661724,0.02082675923004102,0.48374881666140745
060508,060608,Cajamarca,Cutervo,San Andrés De Cutervo,47.8558242,64.8669778,56.361401,6.0,171.0,4276.0,1909,975,165,117,0.5107386066003143,0.08643268727082241,0.061288632792037716,0.4243059193294919
060509,060609,Cajamarca,Cutervo,San Juan De Cutervo,55.961666,73.42408999999999,64.692878,4.0,69.0,1856.0,843,475,80,29,0.5634638196915777,0.09489916963226572,0.03440094899169632,0.4685646500593119
060510,060610,Cajamarca,Cutervo,San Luis De Lucma,44.84332532,65.38111868,55.112222,6.0,196.0,2999.0,1298,812,77,37,0.6255778120184899,0.059322033898305086,0.028505392912172575,0.5662557781201849
060511,060611,Cajamarca,Cutervo,Santa Cruz,60.424091280000006,76.69799871999999,68.561045,3.0,40.0,2671.0,852,473,94,30,0.5551643192488263,0.11032863849765258,0.035211267605633804,0.4448356807511737
060512,060612,Cajamarca,Cutervo,Santo Domingo De La Capilla,59.86683828,73.81540172,66.84112,4.0,51.0,5015.0,2173,1217,207,64,0.5600552231937413,0.09526000920386563,0.02945236999539807,0.4647952139898757
060513,060613,Cajamarca,Cutervo,Santo Tomás,62.942481240000006,77.19836876000001,70.070425,3.0,29.0,7603.0,2869,1410,440,169,0.4914604391774137,0.1533635413035901,0.05890554200069711,0.33809689787382363
060514,060614,Cajamarca,Cutervo,Socota,46.77434488,63.00009512,54.88722,6.0,203.0,9156.0,3701,1488,592,182,0.40205349905430965,0.1599567684409619,0.04917589840583626,0.24209673061334774
060515,060615,Cajamarca,Cutervo,Toribio Casanova,28.6162906,47.398441399999996,38.007366,10.0,801.0,1104.0,529,207,84,23,0.391304347826087,0.15879017013232513,0.043478260869565216,0.23251417769376184
060601,060401,Cajamarca,Chota,Chota,41.033179399999995,55.1274806,48.08033,8.0,422.0,51231.0,24889,12203,1862,471,0.49029691831732897,0.07481216601711599,0.018924022660613122,0.415484752300213
060602,060402,Cajamarca,Chota,Anguía,71.73859892,85.68585308,78.712226,1.0,3.0,3216.0,1400,853,70,11,0.6092857142857143,0.05,0.007857142857142858,0.5592857142857143
060603,060407,Cajamarca,Chota,Cochabamba,55.90788927999999,72.09977072,64.00383,4.0,79.0,5832.0,2451,1226,492,52,0.5002039983680131,0.200734394124847,0.021215830273357814,0.2994696042431661
060604,060408,Cajamarca,Chota,Conchán,62.279716799999996,78.19803320000001,70.23887500000001,3.0,27.0,5944.0,2609,1811,147,23,0.6941356841701801,0.05634342660022997,0.008815638175546186,0.6377922575699502
060605,060403,Cajamarca,Chota,Chadín,57.942714360000004,75.44741164,66.695063,4.0,53.0,3632.0,1788,993,91,23,0.5553691275167785,0.05089485458612975,0.012863534675615212,0.5044742729306487
060606,060404,Cajamarca,Chota,Chiguirip,60.30342216000001,77.94382984,69.123626,3.0,35.0,3628.0,2019,1473,83,25,0.7295690936106983,0.04110946012877662,0.012382367508667657,0.6884596334819217
060607,060405,Cajamarca,Chota,Chimbán,48.44351476,66.18345124,57.313483,6.0,156.0,2201.0,563,400,31,8,0.7104795737122558,0.055062166962699825,0.014209591474245116,0.655417406749556
060608,060409,Cajamarca,Chota,Huambos,62.246520280000006,76.79494172,69.520731,3.0,33.0,8584.0,3038,1676,567,89,0.5516787360105333,0.18663594470046083,0.029295589203423306,0.36504279131007245
060609,060410,Cajamarca,Chota,Lajas,63.08102572000001,79.03931827999999,71.060172,3.0,23.0,11586.0,5760,3445,626,121,0.5980902777777778,0.10868055555555556,0.021006944444444446,0.48940972222222223
060610,060411,Cajamarca,Chota,Llama,37.92849868,55.83845732,46.883478,8.0,465.0,7385.0,2675,1138,559,85,0.42542056074766355,0.20897196261682244,0.03177570093457944,0.2164485981308411
060611,060412,Cajamarca,Chota,Miracosta,65.06214384,82.17577016,73.618957,2.0,16.0,3300.0,919,469,146,14,0.5103373231773667,0.1588683351468988,0.015233949945593036,0.3514689880304679
060612,060413,Cajamarca,Chota,Paccha,47.630822120000005,64.84129988000001,56.23606100000001,6.0,172.0,4621.0,2221,1282,137,60,0.5772174696082846,0.06168392615938766,0.0270148581719946,0.5155335434488969
060613,060414,Cajamarca,Chota,Pión,28.699806559999995,50.21507544,39.457440999999996,10.0,739.0,1222.0,532,331,20,2,0.6221804511278195,0.03759398496240601,0.0037593984962406013,0.5845864661654134
060614,060415,Cajamarca,Chota,Querocoto,45.81959052,64.33919148,55.079391,6.0,197.0,8826.0,3160,1827,372,79,0.5781645569620253,0.11772151898734177,0.025,0.4604430379746835
060615,060417,Cajamarca,Chota,Tacabamba,53.99688732,69.39124868,61.694068,5.0,101.0,16668.0,6612,4363,331,88,0.6598608590441621,0.050060496067755596,0.013309134906231096,0.6098003629764065
060616,060418,Cajamarca,Chota,Tocmoche,56.44649131999999,74.32133068,65.383911,4.0,63.0,880.0,507,201,88,12,0.39644970414201186,0.17357001972386588,0.023668639053254437,0.22287968441814598
060617,060416,Cajamarca,Chota,San Juan De Licupis,54.79357592,73.79557208,64.294574,4.0,74.0,977.0,296,137,59,12,0.46283783783783783,0.19932432432432431,0.04054054054054054,0.2635135135135135
060618,060406,Cajamarca,Chota,Choropampa,47.651347799999996,66.86079819999999,57.256072999999994,6.0,157.0,2311.0,960,657,63,8,0.684375,0.065625,0.008333333333333333,0.6187499999999999
060619,060419,Cajamarca,Chota,Chalamarca,51.06915924,68.87470476,59.971931999999995,5.0,117.0,9670.0,5169,3681,170,58,0.7121300058038306,0.03288837299284194,0.01122073902108725,0.6792416328109886
060701,060701,Cajamarca,Hualgayoc,Bambamarca,42.82409844,61.01774355999999,51.92092099999999,7.0,299.0,64702.0,30878,20395,1873,276,0.6605026232268929,0.06065807370943714,0.008938402746291858,0.5998445495174558
060702,060702,Cajamarca,Hualgayoc,Chugur,51.14327827999999,68.93197171999999,60.03762499999999,5.0,116.0,2959.0,1644,875,98,48,0.5322384428223844,0.05961070559610705,0.029197080291970802,0.4726277372262774
060703,060703,Cajamarca,Hualgayoc,Hualgayoc,39.58204936,60.871702639999995,50.226876,7.0,351.0,16252.0,6199,3945,391,89,0.6363929666075173,0.06307468946604292,0.014357154379738668,0.5733182771414744
060801,060801,Cajamarca,Jaén,Jaén,15.74375376,27.620644239999997,21.682198999999997,14.0,1387.0,106009.0,52644,12039,8163,2604,0.22868702986095282,0.15506040574424435,0.04946432641896512,0.07362662411670848
060802,060802,Cajamarca,Jaén,Bellavista,44.61666476,61.79613924,53.206402,6.0,252.0,16370.0,7963,3231,1044,132,0.4057516011553435,0.1311063669471305,0.01657666708526937,0.27464523420821296
060803,060804,Cajamarca,Jaén,Colasay,45.01858560000001,64.2889724,54.65377900000001,6.0,210.0,10567.0,4209,1995,660,95,0.47398431931575197,0.15680684248039914,0.022570681872178665,0.3171774768353528
060804,060803,Cajamarca,Jaén,Chontalí,51.756202120000005,69.19766588,60.476934,5.0,110.0,10391.0,4343,2010,835,95,0.4628137232327884,0.1922634123877504,0.021874280451300944,0.270550310845038
060805,060807,Cajamarca,Jaén,Pomahuaca,46.12096792,63.52095808,54.820963,6.0,205.0,9245.0,3441,1849,293,70,0.5373437954083116,0.08514966579482708,0.02034292356873002,0.4521941296134845
060806,060808,Cajamarca,Jaén,Pucara,34.14760408000001,52.86286792,43.505236000000004,8.0,593.0,6850.0,3420,1554,367,131,0.4543859649122807,0.10730994152046784,0.038304093567251465,0.34707602339181287
060807,060809,Cajamarca,Jaén,Sallique,70.82523619999999,82.85975380000001,76.842495,2.0,8.0,7509.0,2417,1802,70,13,0.7455523376086057,0.028961522548613984,0.005378568473314025,0.7165908150599918
060808,060810,Cajamarca,Jaén,San Felipe,59.81194172000001,74.75397428000001,67.28295800000001,4.0,48.0,4740.0,2099,1088,237,21,0.5183420676512626,0.11291090995712244,0.010004764173415913,0.4054311576941401
060809,060811,Cajamarca,Jaén,San José Del Alto,38.93401608,58.28804392,48.61103,8.0,406.0,8050.0,3619,2095,391,25,0.5788891959104725,0.10804089527493783,0.006907985631389887,0.4708483006355347
060810,060812,Cajamarca,Jaén,Santa Rosa,48.082501279999995,66.73114471999999,57.40682299999999,6.0,154.0,10361.0,5050,2500,655,123,0.49504950495049505,0.1297029702970297,0.024356435643564357,0.36534653465346534
060811,060806,Cajamarca,Jaén,Las Pirias,33.051800119999996,51.73482588,42.393313,9.0,625.0,4643.0,2731,1336,355,47,0.48919809593555474,0.12998901501281582,0.01720981325521787,0.35920908092273895
060812,060805,Cajamarca,Jaén,Huabal,59.726932399999995,77.7219276,68.72443,3.0,38.0,8989.0,3967,2435,347,38,0.6138139652130074,0.08747164103856819,0.009579026972523318,0.5263423241744392
060901,061301,Cajamarca,Santa Cruz,Santa Cruz,26.848958,43.311586000000005,35.080272,10.0,909.0,9756.0,3694,1511,641,105,0.4090416892257715,0.17352463454250136,0.0284244721169464,0.23551705468327014
060902,061303,Cajamarca,Santa Cruz,Catache,51.585418960000005,67.22278504,59.40410200000001,5.0,125.0,9870.0,3122,2126,314,48,0.680973734785394,0.1005765534913517,0.015374759769378604,0.5803971812940423
060903,061304,Cajamarca,Santa Cruz,Chancaybaños,55.282943800000005,73.35285019999999,64.317897,4.0,73.0,3468.0,1718,1037,271,23,0.6036088474970897,0.15774155995343422,0.01338766006984866,0.44586728754365546
060904,061305,Cajamarca,Santa Cruz,La Esperanza,44.620930679999994,64.69688531999999,54.658908,6.0,209.0,2351.0,1076,525,205,37,0.4879182156133829,0.19052044609665428,0.03438661710037175,0.2973977695167286
060905,061306,Cajamarca,Santa Cruz,Ninabamba,46.95079796,65.49386404,56.222331000000004,6.0,173.0,1999.0,897,420,118,56,0.4682274247491639,0.13154960981047936,0.06243032329988852,0.33667781493868454
060906,061307,Cajamarca,Santa Cruz,Pulán,47.78513668,66.34297332,57.064054999999996,6.0,162.0,3887.0,1477,889,210,22,0.6018957345971564,0.14218009478672985,0.014895057549085985,0.4597156398104265
060907,061309,Cajamarca,Santa Cruz,Sexi,33.99097716,63.46096484,48.725971,7.0,400.0,437.0,238,113,36,7,0.47478991596638653,0.15126050420168066,0.029411764705882353,0.32352941176470584
060908,061310,Cajamarca,Santa Cruz,Uticyacu,60.80568488,79.24888112,70.027283,3.0,30.0,1255.0,493,254,76,10,0.5152129817444219,0.15415821501014199,0.02028397565922921,0.3610547667342799
060909,061311,Cajamarca,Santa Cruz,Yauyucan,53.93079244,71.02556356,62.478178,5.0,96.0,2869.0,1268,776,157,27,0.61198738170347,0.12381703470031545,0.021293375394321766,0.48817034700315454
060910,061302,Cajamarca,Santa Cruz,Andabamba,50.97767784,71.36509216,61.171385,5.0,105.0,1311.0,540,246,105,22,0.45555555555555555,0.19444444444444445,0.040740740740740744,0.26111111111111107
060911,061308,Cajamarca,Santa Cruz,Saucepampa,44.76629312,64.66069688,54.713495,6.0,208.0,1399.0,836,423,192,16,0.5059808612440191,0.22966507177033493,0.019138755980861243,0.2763157894736842
061001,061101,Cajamarca,San Miguel,San Miguel,36.05927428,52.11777772,44.088526,8.0,574.0,14036.0,5183,2296,985,96,0.44298668724676826,0.19004437584410572,0.018522091452826548,0.25294231140266255
061002,061103,Cajamarca,San Miguel,Calquis,57.26759828000001,75.16732572,66.217462,4.0,56.0,4281.0,1905,1152,214,19,0.6047244094488189,0.11233595800524934,0.009973753280839895,0.4923884514435696
061003,061106,Cajamarca,San Miguel,La Florida,37.870388,57.92942,47.899904,8.0,431.0,2165.0,1148,517,210,17,0.45034843205574915,0.18292682926829268,0.014808362369337979,0.26742160278745647
061004,061107,Cajamarca,San Miguel,Llapa,35.434541640000006,54.62231836,45.02843,8.0,531.0,4563.0,2129,1186,365,20,0.5570690465007045,0.17144199154532644,0.009394081728511038,0.3856270549553781
061005,061108,Cajamarca,San Miguel,Nanchoc,35.16186236,54.31354764,44.737705000000005,8.0,545.0,1370.0,667,262,150,17,0.39280359820089955,0.22488755622188905,0.025487256371814093,0.1679160419790105
061006,061109,Cajamarca,San Miguel,Niepos,47.59100668000001,64.27165332,55.93133,6.0,176.0,3276.0,1261,645,200,22,0.5114988104678826,0.1586042823156225,0.017446471054718478,0.3528945281522601
061007,061110,Cajamarca,San Miguel,San Gregorio,50.08394060000001,68.8656014,59.474771000000004,5.0,124.0,2274.0,1141,550,290,21,0.4820333041191937,0.2541630148992112,0.018404907975460124,0.22787028921998248
061008,061111,Cajamarca,San Miguel,San Silvestre De Cochan,61.51597008,78.70282592,70.109398,3.0,28.0,3711.0,2073,1079,315,28,0.5205016883743367,0.15195369030390737,0.013506994693680656,0.3685479980704294
061009,061105,Cajamarca,San Miguel,El Prado,56.72694668,74.59368732,65.66031699999999,4.0,59.0,1657.0,1217,567,307,12,0.4658997534921939,0.2522596548890715,0.009860312243221035,0.21364009860312244
061010,061113,Cajamarca,San Miguel,Unión Agua Blanca,50.33861852,68.35783148,59.348225,5.0,128.0,3128.0,1292,543,391,15,0.42027863777089786,0.3026315789473684,0.011609907120743035,0.11764705882352944
061011,061112,Cajamarca,San Miguel,Tongod,42.91616076,61.60581524,52.260988,7.0,285.0,2530.0,1520,990,123,27,0.6513157894736842,0.08092105263157895,0.017763157894736842,0.5703947368421052
061012,061104,Cajamarca,San Miguel,Catilluc,51.09639696,69.12731504,60.111856,5.0,115.0,2813.0,1436,920,122,24,0.6406685236768802,0.08495821727019498,0.016713091922005572,0.5557103064066853
061013,061102,Cajamarca,San Miguel,Bolívar,30.434295080000002,48.58635292,39.510324000000004,9.0,735.0,1310.0,629,269,161,24,0.4276629570747218,0.2559618441971383,0.03815580286168521,0.1717011128775835
061101,060901,Cajamarca,San Ignacio,San Ignacio,34.62119372,49.97012228,42.295658,9.0,635.0,40171.0,16066,6652,1408,566,0.4140420764347068,0.08763849122370222,0.03522967757998257,0.3264035852110046
061102,060902,Cajamarca,San Ignacio,Chirinos,28.310536400000004,46.274269600000004,37.29240300000001,10.0,824.0,15974.0,7095,3777,586,125,0.5323467230443975,0.08259337561663144,0.017618040873854827,0.449753347427766
061103,060903,Cajamarca,San Ignacio,Huarango,48.858400280000005,65.49196772,57.175184,6.0,160.0,18607.0,8069,4263,954,160,0.5283182550501921,0.11823026397323089,0.019828975089850043,0.41008799107696126
061104,060905,Cajamarca,San Ignacio,Namballe,60.764624360000006,76.89046164,68.827543,3.0,37.0,9945.0,3599,2005,271,67,0.5570991942206168,0.07529869408168936,0.018616282300639067,0.48180050013892745
061105,060904,Cajamarca,San Ignacio,La Coipa,48.20409000000001,66.263334,57.233712000000004,6.0,158.0,21229.0,9529,5033,974,128,0.528177143456816,0.10221429321020044,0.013432679189841536,0.42596285024661557
061106,060906,Cajamarca,San Ignacio,San José De Lourdes,38.18589352,58.48958448,48.337739,8.0,412.0,19890.0,7113,3609,958,175,0.5073808519611978,0.1346829748348095,0.024602839870659355,0.37269787712638824
061107,060907,Cajamarca,San Ignacio,Tabaconas,58.062443079999994,74.75724092,66.409842,4.0,54.0,19954.0,7881,5500,417,76,0.6978809795711204,0.05291206699657404,0.009643446263164573,0.6449689125745464
061201,061001,Cajamarca,San Marcos,Pedro Gálvez,33.978070360000004,50.26178564,42.119928,9.0,642.0,21685.0,8843,3492,1351,282,0.3948886124618342,0.1527762071695126,0.03188963021599005,0.24211240529232161
061202,061005,Cajamarca,San Marcos,Ichocán,40.6189726,57.8388074,49.22889,7.0,383.0,1971.0,1028,313,196,29,0.3044747081712062,0.19066147859922178,0.02821011673151751,0.11381322957198442
061203,061004,Cajamarca,San Marcos,Gregorio Pita,52.3495528,69.36017720000001,60.854865000000004,5.0,108.0,5150.0,2540,1207,314,50,0.4751968503937008,0.1236220472440945,0.01968503937007874,0.3515748031496063
061204,061006,Cajamarca,San Marcos,José Manuel Quiróz,60.33853064,76.76888136000001,68.553706,3.0,41.0,3627.0,1372,593,304,24,0.4322157434402332,0.22157434402332363,0.01749271137026239,0.2106413994169096
061205,061003,Cajamarca,San Marcos,Eduardo Villanueva,42.4572352,62.11154679999999,52.284391,7.0,283.0,3039.0,1387,548,245,36,0.39509733237202593,0.17664023071377072,0.02595529920692141,0.21845710165825521
061206,061007,Cajamarca,San Marcos,José Sabogal,69.78268056,84.24302743999999,77.012854,2.0,6.0,13137.0,4619,2859,623,51,0.6189651439705564,0.13487767915133145,0.011041350941762286,0.48408746481922493
061207,061002,Cajamarca,San Marcos,Chancay,55.02902144,73.50970855999999,64.269365,4.0,75.0,3069.0,1239,414,360,24,0.3341404358353511,0.29055690072639223,0.01937046004842615,0.04358353510895885
061301,061201,Cajamarca,San Pablo,San Pablo,57.276961080000014,73.62062492,65.44879300000001,4.0,62.0,13460.0,6099,3476,737,91,0.5699294966387932,0.12083948188227578,0.014920478767010985,0.44909001475651744
061302,061202,Cajamarca,San Pablo,San Bernardino,65.13688008,78.89040392,72.013642,3.0,22.0,4578.0,2271,1459,255,10,0.6424482606781153,0.11228533685601057,0.004403346543372964,0.5301629238221047
061303,061203,Cajamarca,San Pablo,San Luis,55.67620872,73.49846128,64.587335,4.0,70.0,922.0,719,337,158,18,0.46870653685674546,0.21974965229485396,0.025034770514603615,0.2489568845618915
061304,061204,Cajamarca,San Pablo,Tumbadén,60.01014648,77.82923952,68.919693,3.0,36.0,3678.0,2065,1114,244,50,0.5394673123486683,0.11815980629539952,0.024213075060532687,0.4213075060532688
070101,080101,Cusco,Cusco,Cusco,4.0218840799999995,12.40696792,8.214426,20.0,1758.0,118127.0,66833,3323,5657,6920,0.04972094623913336,0.08464381368485628,0.10354166354944414,-0.03492286744572292
070102,080102,Cusco,Cusco,Ccorca,24.567451560000002,54.21270244,39.390077000000005,10.0,741.0,2405.0,1504,596,56,32,0.3962765957446808,0.03723404255319149,0.02127659574468085,0.35904255319148937
070103,080103,Cusco,Cusco,Poroy,11.72582776,31.61911824,21.672473,14.0,1388.0,12333.0,5079,865,364,145,0.17030911596771017,0.07166765111242371,0.028548926954124827,0.09864146485528646
070104,080104,Cusco,Cusco,San Jerónimo,6.490905759999999,17.47580024,11.983353000000001,18.0,1679.0,70453.0,27070,3031,2217,1884,0.11196896933875139,0.08189878093830809,0.06959734022903584,0.0300701884004433
070105,080105,Cusco,Cusco,San Sebastián,3.5887355199999997,11.83225248,7.710494,20.0,1764.0,134182.0,53424,4269,4447,3409,0.07990790655884995,0.08323974243785565,0.06381027253668763,-0.003331835879005693
